iso3,country_faostat,eppo_code,scientific_name,biological_class,distribution_status,presence_weight,regulatory_weight,production_tonnes,harvested_area_ha,host_breadth_score,geo_breadth_score,tomato_importance_score,tomato_importance_score_log,iefp_t_integrated,iefp_t_integrated_log_sensitivity,exposure_class_integrated,exposure_class_log_sensitivity
USA,United States of America,LIBEAS,'Candidatus Liberibacter asiaticus',bacteria,A | B | C | X,1.0,1.0,10932903.8,112002.0,0.04692387904066736,0.6323529411764706,0.1398170308826537,0.8697782750919683,0.004148714266667713,0.025808454920918825,alta,alta
ITA,Italy,TYLCV0,Begomovirus coheni,virus,B | X,1.0,1.0,6213584.0,100250.0,0.09384775808133472,0.45588235294117646,0.09614067539471903,0.850041558885175,0.004113238121070755,0.036367784292609305,alta,alta
ITA,Italy,MELGMY,Meloidogyne enterolobii,nematode,B | C,1.0,1.0,6213584.0,100250.0,0.1710114702815433,0.25,0.09614067539471903,0.850041558885175,0.004110289563277874,0.036341714196342204,alta,alta
RUS,Russian Federation,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,B | X,1.0,1.0,2869625.836,77921.4,0.18665276329509906,0.36764705882352944,0.058812142390811895,0.8194467699743464,0.0040358267987315715,0.05623235440770411,alta,alta
ESP,Spain,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,B,1.0,1.0,4252392.0,52460.0,0.18665276329509906,0.36764705882352944,0.058436677395416504,0.8161875135645745,0.004010061512367185,0.05600869660800882,alta,alta
USA,United States of America,MELGCH,Meloidogyne chitwoodi,nematode,B | J | X,1.0,1.0,10932903.8,112002.0,0.12095933263816476,0.23529411764705882,0.1398170308826537,0.8697782750919683,0.003979335234591874,0.02475477639959966,alta,alta
DZA,Algeria,RALSSO,Ralstonia solanacearum species complex,bacteria,D,1.0,1.0,1679590.336,25167.2,0.18248175182481752,0.8676470588235294,0.025107575364204285,0.7638866593684466,0.003975276262580648,0.12094598782400803,alta,alta
USA,United States of America,CORBMI,Clavibacter michiganensis,bacteria,A | C | X,1.0,1.0,10932903.8,112002.0,0.047966631908237745,0.5735294117647058,0.1398170308826537,0.8697782750919683,0.0038464048549880503,0.023927838825906135,alta,alta
MEX,Mexico,TOBRFV,Tobamovirus fructirugosum,virus,A,1.0,1.0,4263483.324,88381.8,0.08654848800834203,0.5882352941176471,0.07489728856849498,0.8350118884549125,0.003813086518545718,0.04251118612633119,alta,alta
ROU,Romania,DITYDI,Ditylenchus dipsaci,nematode,B,1.0,1.0,361214.0,17648.0,0.47236704900938475,0.7352941176470589,0.010975718022072107,0.708285335292181,0.0038121820094450904,0.2460078335945516,alta,alta
USA,United States of America,CSVD00,Pospiviroid impedichrysanthemi,viroid,B | K | X,1.0,1.0,10932903.8,112002.0,0.08759124087591241,0.3088235294117647,0.1398170308826537,0.8697782750919683,0.003782083703566846,0.023527707741860887,alta,alta
ITA,Italy,TRSV00,Nepovirus nicotianae,virus,C,1.0,1.0,6213584.0,100250.0,0.16579770594369134,0.23529411764705882,0.09614067539471903,0.850041558885175,0.003750565512546237,0.03316116245175558,alta,alta
DOM,Dominican Republic,TSWV00,Orthotospovirus tomatomaculae,virus,B,1.0,1.0,256994.958,6068.8,1.0,0.7647058823529411,0.004852505244694693,0.6604242637999652,0.00371073930476653,0.5050303193764439,alta,alta
CHN,China,AMV000,Alfamovirus AMV,virus,A | X,1.0,1.0,123061709.666,2190435.4,0.016684045881126174,0.22058823529411764,1.0,1.0,0.0036803042384837147,0.0036803042384837147,alta,alta
POL,Poland,DITYDI,Ditylenchus dipsaci,nematode,B,1.0,1.0,854300.0,7860.0,0.47236704900938475,0.7352941176470589,0.010518892047246625,0.7032072542467414,0.003653513231769246,0.24424407024303338,alta,alta
ITA,Italy,PEPMV0,Potexvirus pepini,virus,A | C,1.0,1.0,6213584.0,100250.0,0.08446298227320125,0.4411764705882353,0.09614067539471903,0.850041558885175,0.003582497718351948,0.03167516696453068,alta,alta
USA,United States of America,ERWICH,Erwinia chrysanthemi,bacteria,B | X,1.0,1.0,10932903.8,112002.0,0.054223149113660066,0.47058823529411764,0.1398170308826537,0.8697782750919683,0.003567679865496163,0.022193937461710042,alta,alta
CHN,China,FUSAFO,Fusarium foetens,fungus,B | X,1.0,1.0,123061709.666,2190435.4,0.021897810218978103,0.16176470588235295,1.0,1.0,0.003542292829540576,0.003542292829540576,alta,alta
IND,India,SYNCEN,Synchytrium endobioticum,fungus,B | X,1.0,1.0,20834644.6,841798.6,0.013555787278415016,0.45588235294117646,0.5528070236103583,0.9602662634909727,0.003416261278828657,0.005934295899326229,alta,alta
ESP,Spain,TOCV00,Crinivirus tomatichlorosis,virus,B | C,1.0,1.0,4252392.0,52460.0,0.13660062565172054,0.4264705882352941,0.058436677395416504,0.8161875135645745,0.0034042957956386443,0.04754794154498894,alta,alta
PRT,Portugal,RALSSO,Ralstonia solanacearum species complex,bacteria,C,1.0,1.0,1665262.0,17432.0,0.18248175182481752,0.8676470588235294,0.02146608703597676,0.7504464136739872,0.0033987203067910826,0.1188179970125731,alta,alta
BRA,Brazil,TOCV00,Crinivirus tomatichlorosis,virus,B | X,1.0,1.0,3965727.4,55568.2,0.13660062565172054,0.4264705882352941,0.05752546687540899,0.8163111427765115,0.0033512121796552595,0.047555143706801924,alta,alta
TUN,Tunisia,RALSSO,Ralstonia solanacearum species complex,bacteria,D,1.0,1.0,1347012.7859999998,22036.6,0.18248175182481752,0.8676470588235294,0.0209803615410665,0.7529599870782407,0.0033218155080585107,0.11921597047449604,alta,alta
IRN,Iran (Islamic Republic of),TOBRFV,Tobamovirus fructirugosum,virus,B,1.0,1.0,3544692.5880000005,79149.6,0.08654848800834203,0.5882352941176471,0.06485337593297263,0.8258985993944279,0.003301742134844341,0.042047220603408896,alta,alta
LBN,Lebanon,TSWV00,Orthotospovirus tomatomaculae,virus,B,1.0,1.0,222778.4,5398.2,1.0,0.7647058823529411,0.0042690576378172,0.6522323787834686,0.0032645734877425644,0.4987659367167701,alta,alta
USA,United States of America,TORSV0,Nepovirus lycopersici,virus,B | X,1.0,1.0,10932903.8,112002.0,0.07507820646506778,0.3088235294117647,0.1398170308826537,0.8697782750919683,0.0032417860316287252,0.02016660663588076,alta,alta
MEX,Mexico,TYLCV0,Begomovirus coheni,virus,A,1.0,1.0,4263483.324,88381.8,0.09384775808133472,0.45588235294117646,0.07489728856849498,0.8350118884549125,0.00320437089962125,0.03572476183507952,alta,alta
MEX,Mexico,MELGMY,Meloidogyne enterolobii,nematode,B,1.0,1.0,4263483.324,88381.8,0.1710114702815433,0.25,0.07489728856849498,0.8350118884549125,0.0032020738595498377,0.03569915268681065,alta,alta
CHN,China,GLOMGO,Colletotrichum gossypii,fungus,B | X,1.0,1.0,123061709.666,2190435.4,0.01251303441084463,0.25,1.0,1.0,0.0031282586027111575,0.0031282586027111575,alta,alta
RUS,Russian Federation,TOBRFV,Tobamovirus fructirugosum,virus,B,1.0,1.0,2869625.836,77921.4,0.08654848800834203,0.5882352941176471,0.058812142390811895,0.8194467699743464,0.0029941776473271105,0.04171875232035254,alta,alta
ESP,Spain,TOBRFV,Tobamovirus fructirugosum,virus,B,1.0,1.0,4252392.0,52460.0,0.08654848800834203,0.5882352941176471,0.058436677395416504,0.8161875135645745,0.0029750623957673864,0.041552820723707105,alta,alta
MAR,Morocco,RALSSO,Ralstonia solanacearum species complex,bacteria,D,1.0,1.0,1445713.48,15120.2,0.18248175182481752,0.8676470588235294,0.01862981305497177,0.7413906492241313,0.002949653741528914,0.11738420004353732,alta,alta
TUR,Türkiye,LIBEPS,'Candidatus Liberibacter solanacearum',bacteria,B,1.0,1.0,13443254.6,169401.4,0.04483837330552659,0.35294117647058826,0.1863594388651923,0.8904148484451926,0.00294919556076916,0.014091089425189211,alta,alta
MWI,Malawi,RALSSO,Ralstonia solanacearum species complex,bacteria,A,1.0,1.0,705687.922,28190.6,0.18248175182481752,0.8676470588235294,0.018577381633911143,0.7437917165283847,0.0029413522874644628,0.117764360442182,alta,alta
FRA,France,DITYDI,Ditylenchus dipsaci,nematode,B,1.0,1.0,697884.0,6068.0,0.47236704900938475,0.7352941176470589,0.008432138175068209,0.6882686951116792,0.0029287236960267274,0.23905547973194405,alta,alta
RUS,Russian Federation,RALSSL,Ralstonia solanacearum,bacteria,C | X,1.0,1.0,2869625.836,77921.4,0.07924921793534932,0.6176470588235294,0.058812142390811895,0.8194467699743464,0.00287873947297233,0.040110318495953416,alta,alta
ESP,Spain,RALSSL,Ralstonia solanacearum,bacteria,C | D,1.0,1.0,4252392.0,52460.0,0.07924921793534932,0.6176470588235294,0.058436677395416504,0.8161875135645745,0.002860361194966716,0.0399507842620702,alta,alta
BRA,Brazil,RALSSL,Ralstonia solanacearum,bacteria,A | X,1.0,1.0,3965727.4,55568.2,0.07924921793534932,0.6176470588235294,0.05752546687540899,0.8163111427765115,0.0028157592201788857,0.03995683567046901,alta,alta
MEX,Mexico,PEPMV0,Potexvirus pepini,virus,A,1.0,1.0,4263483.324,88381.8,0.08446298227320125,0.4411764705882353,0.07489728856849498,0.8350118884549125,0.0027909036867668955,0.03111511514668216,alta,alta
IRN,Iran (Islamic Republic of),TYLCV0,Begomovirus coheni,virus,A,1.0,1.0,3544692.5880000005,79149.6,0.09384775808133472,0.45588235294117646,0.06485337593297263,0.8258985993944279,0.0027746567940408764,0.03533486309744301,alta,alta
ZAF,South Africa,DITYDI,Ditylenchus dipsaci,nematode,B,1.0,1.0,528746.0,8089.2,0.47236704900938475,0.7352941176470589,0.007979862179934807,0.690865692514198,0.0027716352569392656,0.23995749149614465,alta,alta
BGD,Bangladesh,RALSSO,Ralstonia solanacearum species complex,bacteria,A,1.0,1.0,453260.0,29974.4,0.18248175182481752,0.8676470588235294,0.017340605839786992,0.7336559317921919,0.0027455338786695803,0.1161595641255349,alta,alta
ITA,Italy,PSTVD0,Pospiviroid fusituberis,viroid,C,1.0,1.0,6213584.0,100250.0,0.07090719499478623,0.39705882352941174,0.09614067539471903,0.850041558885175,0.002706776053865916,0.023932348373200962,alta,alta
USA,United States of America,MELGGC,Meloidogyne graminicola,nematode,B | X,1.0,1.0,10932903.8,112002.0,0.1616266944734098,0.11764705882352941,0.1398170308826537,0.8697782750919683,0.0026586075920764676,0.016538751473870465,alta,alta
ITA,Italy,CORBMI,Clavibacter michiganensis,bacteria,C | X,1.0,1.0,6213584.0,100250.0,0.047966631908237745,0.5735294117647058,0.09614067539471903,0.850041558885175,0.0026448563402153885,0.023384876351591786,alta,alta
ITA,Italy,CSVD00,Pospiviroid impedichrysanthemi,viroid,C | X,1.0,1.0,6213584.0,100250.0,0.08759124087591241,0.3088235294117647,0.09614067539471903,0.850041558885175,0.0026006279733221554,0.022993824907585243,alta,alta
ESP,Spain,TYLCV0,Begomovirus coheni,virus,B | X,1.0,1.0,4252392.0,52460.0,0.09384775808133472,0.45588235294117646,0.058436677395416504,0.8161875135645745,0.0025001277362021106,0.034919388499741806,alta,alta
CAN,Canada,DITYDI,Ditylenchus dipsaci,nematode,B | C | X,1.0,1.0,526176.8,6170.4,0.47236704900938475,0.7352941176470589,0.007084550578231836,0.6809972570416858,0.002460667831027282,0.23652990050901956,alta,alta
BRA,Brazil,MELGMY,Meloidogyne enterolobii,nematode,A | X,1.0,1.0,3965727.4,55568.2,0.1710114702815433,0.25,0.05752546687540899,0.8163111427765115,0.002459378667248977,0.03489964218335451,alta,alta
CHN,China,ERWIRH,Erwinia rhapontici,bacteria,B | X,1.0,1.0,123061709.666,2190435.4,0.03336809176225235,0.07352941176470588,1.0,1.0,0.002453536158989143,0.002453536158989143,alta,alta
ITA,Italy,ERWICH,Erwinia chrysanthemi,bacteria,B,1.0,1.0,6213584.0,100250.0,0.054223149113660066,0.47058823529411764,0.09614067539471903,0.850041558885175,0.0024532000836780424,0.02169032009423007,alta,alta
TUR,Türkiye,BCTV00,Curtovirus betae,virus,B,1.0,1.0,13443254.6,169401.4,0.08029197080291971,0.16176470588235295,0.1863594388651923,0.8904148484451926,0.0024205122480343783,0.011565070487534168,alta,alta
UZB,Uzbekistan,TOBRFV,Tobamovirus fructirugosum,virus,B,1.0,1.0,2167193.612,63097.4,0.08654848800834203,0.5882352941176471,0.04635272334314086,0.8040341958886231,0.0023598577178928367,0.04093408468303731,alta,alta
TUR,Türkiye,TOLCND,Begomovirus solanumdelhiense,virus,B,1.0,1.0,13443254.6,169401.4,0.07820646506777894,0.16176470588235295,0.1863594388651923,0.8904148484451926,0.0023576418000334854,0.011264679046299514,alta,alta
RUS,Russian Federation,TRSV00,Nepovirus nicotianae,virus,B | X,1.0,1.0,2869625.836,77921.4,0.16579770594369134,0.23529411764705882,0.058812142390811895,0.8194467699743464,0.002294333715301255,0.03196762225993279,alta,alta
BRA,Brazil,TRSV00,Nepovirus nicotianae,virus,D,1.0,1.0,3965727.4,55568.2,0.16579770594369134,0.23529411764705882,0.05752546687540899,0.8163111427765115,0.0022441389273606155,0.03184529760202793,alta,alta
UKR,Ukraine,TOBRFV,Tobamovirus fructirugosum,virus,B,1.0,1.0,1821342.0,63860.0,0.08654848800834203,0.5882352941176471,0.04389196287620602,0.7996193628072672,0.002234578248619947,0.04070932166656639,alta,alta
MEX,Mexico,LIBEAS,'Candidatus Liberibacter asiaticus',bacteria,B,1.0,1.0,4263483.324,88381.8,0.04692387904066736,0.6323529411764706,0.07489728856849498,0.8350118884549125,0.0022223862690921572,0.024776850950135796,alta,alta
TUR,Türkiye,CORBSE,Clavibacter sepedonicus,bacteria,C,1.0,1.0,13443254.6,169401.4,0.03232533889468196,0.36764705882352944,0.1863594388651923,0.8904148484451926,0.0022147544182132745,0.010581971225311666,alta,alta
USA,United States of America,LIBEPS,'Candidatus Liberibacter solanacearum',bacteria,B | K | X,1.0,1.0,10932903.8,112002.0,0.04483837330552659,0.35294117647058826,0.1398170308826537,0.8697782750919683,0.0022126476088894474,0.013764509291156708,alta,alta
RUS,Russian Federation,PEPMV0,Potexvirus pepini,virus,B,1.0,1.0,2869625.836,77921.4,0.08446298227320125,0.4411764705882353,0.058812142390811895,0.8194467699743464,0.002191521591266529,0.03053511088507731,alta,alta
ESP,Spain,PEPMV0,Potexvirus pepini,virus,A | B | H,1.0,1.0,4252392.0,52460.0,0.08446298227320125,0.4411764705882353,0.058436677395416504,0.8161875135645745,0.0021775306089502253,0.030413660951388023,alta,alta
USA,United States of America,VERTDA,Verticillium dahliae,fungus,B | X,1.0,1.0,10932903.8,112002.0,0.07507820646506778,0.20588235294117646,0.1398170308826537,0.8697782750919683,0.0021611906877524833,0.013444404423920506,alta,alta
ITA,Italy,RALSPS,Ralstonia pseudosolanacearum,bacteria,T,0.5,1.0,6213584.0,100250.0,0.12721584984358708,0.35294117647058826,0.09614067539471903,0.850041558885175,0.0021583443043898163,0.019083310467519727,alta,alta
MDA,Republic of Moldova,TSWV00,Orthotospovirus tomatomaculae,virus,A,1.0,1.0,34950.6,5565.4,1.0,0.7647058823529411,0.002820102693911218,0.6016940970014937,0.0021565491188732843,0.4601190153540834,alta,alta
UKR,Ukraine,RALSSL,Ralstonia solanacearum,bacteria,D,1.0,1.0,1821342.0,63860.0,0.07924921793534932,0.6176470588235294,0.04389196287620602,0.7996193628072672,0.0021484258342153225,0.039139805650505996,alta,alta
CHN,China,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,B | X,1.0,1.0,123061709.666,2190435.4,0.004171011470281543,0.5147058823529411,1.0,1.0,0.0021468441391155,0.0021468441391155,alta,alta
MEX,Mexico,CORBMI,Clavibacter michiganensis,bacteria,B,1.0,1.0,4263483.324,88381.8,0.047966631908237745,0.5735294117647058,0.07489728856849498,0.8350118884549125,0.002060444944057535,0.02297140599718016,alta,alta
BEL,Belgium,TSWV00,Orthotospovirus tomatomaculae,virus,B,1.0,1.0,293306.0,622.0,1.0,0.7647058823529411,0.0026650928824086574,0.5822672005644689,0.0020380122041948555,0.4452631533728291,alta,alta
MDG,Madagascar,TSWV00,Orthotospovirus tomatomaculae,virus,B,1.0,1.0,40901.966,4917.6,1.0,0.7647058823529411,0.0025732072560919242,0.6016295708368411,0.0019677467252467657,0.46006967181640784,alta,alta
PRT,Portugal,INSV00,Orthotospovirus impatiensnecromaculae,virus,C,1.0,1.0,1665262.0,17432.0,0.2794577685088634,0.3235294117647059,0.02146608703597676,0.7504464136739872,0.0019408091940765347,0.06784996710761561,alta,alta
IRN,Iran (Islamic Republic of),LIBEAS,'Candidatus Liberibacter asiaticus',bacteria,B,1.0,1.0,3544692.5880000005,79149.6,0.04692387904066736,0.6323529411764706,0.06485337593297263,0.8258985993944279,0.0019243587442541563,0.02450643730951693,alta,alta
CHL,Chile,RALSSO,Ralstonia solanacearum species complex,bacteria,B,1.0,1.0,818021.918,11961.6,0.18248175182481752,0.8676470588235294,0.012093527483006515,0.7170919241590523,0.0019147652466117015,0.11353698885085897,alta,alta
CMR,Cameroon,RALSSL,Ralstonia solanacearum,bacteria,B,1.0,1.0,1198229.508,64224.0,0.07924921793534932,0.6176470588235294,0.03899820462989998,0.7881507139988142,0.0019088859286425924,0.03857843769680756,alta,alta
GRC,Greece,RALSSO,Ralstonia solanacearum species complex,bacteria,C | D,1.0,1.0,821918.0,11810.0,0.18248175182481752,0.8676470588235294,0.012056075197990263,0.7167658836049522,0.0019088354354911592,0.11348536692972354,alta,alta
AUS,Australia,DITYDI,Ditylenchus dipsaci,nematode,B | X,1.0,1.0,394038.08999999997,4957.8,0.47236704900938475,0.7352941176470589,0.005458975598597841,0.665070990288016,0.001896058966267575,0.23099825078242595,alta,alta
BGR,Bulgaria,TSWV00,Orthotospovirus tomatomaculae,virus,A,1.0,1.0,120492.0,3198.0,1.0,0.7647058823529411,0.0024358055335498025,0.6162826553720385,0.0018626748197733782,0.47127497175508826,alta,alta
ITA,Italy,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,A,1.0,1.0,6213584.0,100250.0,0.05213764337851929,0.36764705882352944,0.09614067539471903,0.850041558885175,0.0018428486205514139,0.016293810166939655,alta,alta
CHN,China,TCDVD0,Pospiviroid chloronani,viroid,B,1.0,1.0,123061709.666,2190435.4,0.01564129301355579,0.11764705882352941,1.0,1.0,0.0018401521192418576,0.0018401521192418576,alta,alta
ITA,Italy,MELGGC,Meloidogyne graminicola,nematode,B,1.0,1.0,6213584.0,100250.0,0.1616266944734098,0.11764705882352941,0.09614067539471903,0.850041558885175,0.0018281058315870022,0.016163459685604138,alta,alta
IRN,Iran (Islamic Republic of),PSTVD0,Pospiviroid fusituberis,viroid,B,1.0,1.0,3544692.5880000005,79149.6,0.07090719499478623,0.39705882352941174,0.06485337593297263,0.8258985993944279,0.001825903180594641,0.023252619586704434,alta,alta
USA,United States of America,TRV000,Tobravirus tabaci,virus,A | X,1.0,1.0,10932903.8,112002.0,0.05526590198123045,0.23529411764705882,0.1398170308826537,0.8697782750919683,0.0018181445468393907,0.011310371975679155,alta,alta
USA,United States of America,BCTV00,Curtovirus betae,virus,A | B | X,1.0,1.0,10932903.8,112002.0,0.08029197080291971,0.16176470588235295,0.1398170308826537,0.8697782750919683,0.001816000508458684,0.011297034272877647,alta,alta
ZWE,Zimbabwe,RALSSO,Ralstonia solanacearum species complex,bacteria,B,1.0,1.0,419308.862,17501.8,0.18248175182481752,0.8676470588235294,0.011380818114783437,0.7121438137150662,0.0018019221467695974,0.11275355573526434,alta,alta
YEM,Yemen,DITYDI,Ditylenchus dipsaci,nematode,C,1.0,1.0,153769.56,8513.4,0.47236704900938475,0.7352941176470589,0.0051283913628248304,0.6582732182336166,0.0017812375692814577,0.22863718936685604,alta,alta
ROU,Romania,RALSSO,Ralstonia solanacearum species complex,bacteria,C,1.0,1.0,361214.0,17648.0,0.18248175182481752,0.8676470588235294,0.010975718022072107,0.708285335292181,0.001737782748234903,0.11214264379089384,alta,alta
UKR,Ukraine,TRSV00,Nepovirus nicotianae,virus,D,1.0,1.0,1821342.0,63860.0,0.16579770594369134,0.23529411764705882,0.04389196287620602,0.7996193628072672,0.001712279236291911,0.031194130819200267,alta,alta
BRA,Brazil,LIBEAS,'Candidatus Liberibacter asiaticus',bacteria,A | B | C,1.0,1.0,3965727.4,55568.2,0.04692387904066736,0.6323529411764706,0.05752546687540899,0.8163111427765115,0.0017069217077212231,0.024221953954372658,alta,alta
ISR,Israel,DITYDI,Ditylenchus dipsaci,nematode,A,1.0,1.0,328436.0,4887.2,0.47236704900938475,0.7352941176470589,0.004894115470511612,0.6594788985497866,0.0016998668252329022,0.2290559567587663,alta,alta
DOM,Dominican Republic,DITYDI,Ditylenchus dipsaci,nematode,B,1.0,1.0,256994.958,6068.8,0.47236704900938475,0.7352941176470589,0.004852505244694693,0.6604242637999652,0.0016854143990727905,0.22938430925395958,alta,alta
POL,Poland,RALSSO,Ralstonia solanacearum species complex,bacteria,C,1.0,1.0,854300.0,7860.0,0.18248175182481752,0.8676470588235294,0.010518892047246625,0.7032072542467414,0.0016654536034444796,0.11133863246178011,alta,alta
HUN,Hungary,TSWV00,Orthotospovirus tomatomaculae,virus,A,1.0,1.0,164934.0,1838.0,1.0,0.7647058823529411,0.0021768830791367446,0.6051325004978212,0.0016646752958104517,0.46274838273362795,alta,alta
ESP,Spain,MELGCH,Meloidogyne chitwoodi,nematode,C,1.0,1.0,4252392.0,52460.0,0.12095933263816476,0.23529411764705882,0.058436677395416504,0.8161875135645745,0.0016631674116097197,0.023229528693735055,alta,alta
USA,United States of America,CORBSE,Clavibacter sepedonicus,bacteria,B | X,1.0,1.0,10932903.8,112002.0,0.03232533889468196,0.36764705882352944,0.1398170308826537,0.8697782750919683,0.0016616297450477925,0.010336719671169042,alta,alta
